Stok Kodu;Urun Adi;Marka;Kategori Yolu;Stok Adedi;Fiyat;Para Birimi;Fiyat (TL);KDV %;Gorsel;Urun Linki
T3380121CO;12,1 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;55;14.73;USD;708.45;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380121CO.jpg;https://talhateknik.diaeticaret.com/12-1mm-altin-seri-matkap-ucu-hss-din338-eric-p5881
T3380121F;12,1 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;115;8.65;USD;416.03;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380121F.jpg;https://talhateknik.diaeticaret.com/12-1mm-fully-ground-matkap-ucu-hss-din338-eric-p5761
T3380122CO;12,2 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;60;14.73;USD;708.45;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380122CO.jpg;https://talhateknik.diaeticaret.com/12-2mm-altin-seri-matkap-ucu-hss-din338-eric-p5882
T3380122F;12,2 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;105;8.65;USD;416.03;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380122F.jpg;https://talhateknik.diaeticaret.com/12-2mm-fully-ground-matkap-ucu-hss-din338-eric-p5762
T3380123CO;12,3 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;60;14.73;USD;708.45;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380123CO.jpg;https://talhateknik.diaeticaret.com/12-3mm-altin-seri-matkap-ucu-hss-din338-eric-p5883
T3380123F;12,3 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;125;8.65;USD;416.03;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380123F.jpg;https://talhateknik.diaeticaret.com/12-3mm-fully-ground-matkap-ucu-hss-din338-eric-p5763
T3380124CO;12,4 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;105;14.73;USD;708.45;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380124CO.jpg;https://talhateknik.diaeticaret.com/12-4mm-altin-seri-matkap-ucu-hss-din338-eric-p5884
T3380124F;12,4 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;135;8.65;USD;416.03;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380124F.jpg;https://talhateknik.diaeticaret.com/12-4mm-fully-ground-matkap-ucu-hss-din338-eric-p5764
T3380125CO;12,5 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;470;14.73;USD;708.45;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380125CO.jpg;https://talhateknik.diaeticaret.com/12-5mm-altin-seri-matkap-ucu-hss-din338-eric-p2875
T3380125F;12,5 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;570;8.65;USD;416.03;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380125F.jpg;https://talhateknik.diaeticaret.com/12-5mm-fully-ground-matkap-ucu-hss-din338-eric-p2833
TGT340125;12,5 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;75;18.56;USD;892.66;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340125.jpg;https://talhateknik.diaeticaret.com/12-5mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5983
T3380126CO;12,6 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;25;15.6;USD;750.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380126CO.jpg;https://talhateknik.diaeticaret.com/12-6mm-altin-seri-matkap-ucu-hss-din338-eric-p5885
T3380126F;12,6 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;95;9.35;USD;449.7;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380126F.jpg;https://talhateknik.diaeticaret.com/12-6mm-fully-ground-matkap-ucu-hss-din338-eric-p5765
T3380127CO;12,7 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;65;15.6;USD;750.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380127CO.jpg;https://talhateknik.diaeticaret.com/12-7mm-altin-seri-matkap-ucu-hss-din338-eric-p5886
T3380127F;12,7 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;95;9.35;USD;449.7;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380127F.jpg;https://talhateknik.diaeticaret.com/12-7mm-fully-ground-matkap-ucu-hss-din338-eric-p5766
T3380128CO;12,8 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;65;15.6;USD;750.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380128CO.jpg;https://talhateknik.diaeticaret.com/12-8mm-altin-seri-matkap-ucu-hss-din338-eric-p5887
T3380128F;12,8 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;45;9.35;USD;449.7;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380128F.jpg;https://talhateknik.diaeticaret.com/12-8mm-fully-ground-matkap-ucu-hss-din338-eric-p5767
T3380129CO;12,9 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;75;15.6;USD;750.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380129CO.jpg;https://talhateknik.diaeticaret.com/12-9mm-altin-seri-matkap-ucu-hss-din338-eric-p5888
T3380129F;12,9 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;80;9.35;USD;449.7;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380129F.jpg;https://talhateknik.diaeticaret.com/12-9mm-fully-ground-matkap-ucu-hss-din338-eric-p5768
T3380120CO;12 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1275;14.0;USD;673.34;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380120CO.jpg;https://talhateknik.diaeticaret.com/12mm-altin-seri-matkap-ucu-hss-din338-eric-p2874
T3380120F;12 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;610;8.15;USD;391.98;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380120F.jpg;https://talhateknik.diaeticaret.com/12mm-fully-ground-matkap-ucu-hss-din338-eric-p2832
TGT340120;12 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;165;17.11;USD;822.92;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340120.jpg;https://talhateknik.diaeticaret.com/12mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5982
T3380131CO;13,1 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;40;22.79;USD;1096.11;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380131CO.jpg;https://talhateknik.diaeticaret.com/13-1mm-altin-seri-matkap-ucu-hss-din338-eric-p5889
T3380131F;13,1 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;39;11.8;USD;567.53;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380131F.jpg;https://talhateknik.diaeticaret.com/13-1mm-fully-ground-matkap-ucu-hss-din338-eric-p5769
T3380132CO;13,2 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;55;22.79;USD;1096.11;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380132CO.jpg;https://talhateknik.diaeticaret.com/13-2mm-altin-seri-matkap-ucu-hss-din338-eric-p5890
T3380132F;13,2 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;87;11.8;USD;567.53;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380132F.jpg;https://talhateknik.diaeticaret.com/13-2mm-fully-ground-matkap-ucu-hss-din338-eric-p5770
T3380133CO;13,3 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;34;22.79;USD;1096.11;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380133CO.jpg;https://talhateknik.diaeticaret.com/13-3mm-altin-seri-matkap-ucu-hss-din338-eric-p5891
T3380133F;13,3 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;49;11.8;USD;567.53;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380133F.jpg;https://talhateknik.diaeticaret.com/13-3mm-fully-ground-matkap-ucu-hss-din338-eric-p5771
T3380134CO;13,4 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;36;22.79;USD;1096.11;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380134CO.jpg;https://talhateknik.diaeticaret.com/13-4mm-altin-seri-matkap-ucu-hss-din338-eric-p5892
T3380134F;13,4 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;48;11.8;USD;567.53;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380134F.jpg;https://talhateknik.diaeticaret.com/13-4mm-fully-ground-matkap-ucu-hss-din338-eric-p5772
T3380135CO;13,5 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;132;22.79;USD;1096.11;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380135CO.jpg;https://talhateknik.diaeticaret.com/13-5mm-altin-seri-matkap-ucu-hss-din338-eric-p2877
T3380135F;13,5 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;329;11.8;USD;567.53;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380135F.jpg;https://talhateknik.diaeticaret.com/13-5mm-fully-ground-matkap-ucu-hss-din338-eric-p2835
TGT340135;13,5 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;43;29.7;USD;1428.45;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340135.jpg;https://talhateknik.diaeticaret.com/13-5mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5985
T3380136CO;13,6 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;40;25.58;USD;1230.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380136CO.jpg;https://talhateknik.diaeticaret.com/13-6mm-altin-seri-matkap-ucu-hss-din338-eric-p5893
T3380136F;13,6 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;49;12.0;USD;577.15;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380136F.jpg;https://talhateknik.diaeticaret.com/13-6mm-fully-ground-matkap-ucu-hss-din338-eric-p5773
T3380137CO;13,7 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;41;25.58;USD;1230.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380137CO.jpg;https://talhateknik.diaeticaret.com/13-7mm-altin-seri-matkap-ucu-hss-din338-eric-p5894
T3380137F;13,7 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;37;12.0;USD;577.15;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380137F.jpg;https://talhateknik.diaeticaret.com/13-7mm-fully-ground-matkap-ucu-hss-din338-eric-p5774
T3380138CO;13,8 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;70;25.58;USD;1230.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380138CO.jpg;https://talhateknik.diaeticaret.com/13-8mm-altin-seri-matkap-ucu-hss-din338-eric-p5895
T3380138F;13,8 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;33;12.0;USD;577.15;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380138F.jpg;https://talhateknik.diaeticaret.com/13-8mm-fully-ground-matkap-ucu-hss-din338-eric-p5775
T3380139CO;13,9 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;39;25.58;USD;1230.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380139CO.jpg;https://talhateknik.diaeticaret.com/13-9mm-altin-seri-matkap-ucu-hss-din338-eric-p5896
T3380139F;13,9 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;41;12.0;USD;577.15;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380139F.jpg;https://talhateknik.diaeticaret.com/13-9mm-fully-ground-matkap-ucu-hss-din338-eric-p5776
T3380130CO;13 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;430;15.6;USD;750.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380130CO.jpg;https://talhateknik.diaeticaret.com/13mm-altin-seri-matkap-ucu-hss-din338-eric-p2876
T3380130F;13 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;625;9.35;USD;449.7;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380130F.jpg;https://talhateknik.diaeticaret.com/13mm-fully-ground-matkap-ucu-hss-din338-eric-p2834
TGT340130;13 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;265;20.25;USD;973.94;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340130.jpg;https://talhateknik.diaeticaret.com/13mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5984
T3380141CO;14,1 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;32;26.68;USD;1283.2;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380141CO.jpg;https://talhateknik.diaeticaret.com/14-1mm-altin-seri-matkap-ucu-hss-din338-eric-p5897
T3380141F;14,1 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;41;14.3;USD;687.77;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380141F.jpg;https://talhateknik.diaeticaret.com/14-1mm-fully-ground-matkap-ucu-hss-din338-eric-p5777
T3380142CO;14,2 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;45;26.68;USD;1283.2;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380142CO.jpg;https://talhateknik.diaeticaret.com/14-2mm-altin-seri-matkap-ucu-hss-din338-eric-p5898
T3380142F;14,2 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;109;14.3;USD;687.77;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380142F.jpg;https://talhateknik.diaeticaret.com/14-2mm-fully-ground-matkap-ucu-hss-din338-eric-p5778
T3380143CO;14,3 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;29;26.68;USD;1283.2;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380143CO.jpg;https://talhateknik.diaeticaret.com/14-3mm-altin-seri-matkap-ucu-hss-din338-eric-p5899
T3380143F;14,3 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;45;14.3;USD;687.77;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380143F.jpg;https://talhateknik.diaeticaret.com/14-3mm-fully-ground-matkap-ucu-hss-din338-eric-p5779
T3380144CO;14,4 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;32;26.68;USD;1283.2;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380144CO.jpg;https://talhateknik.diaeticaret.com/14-4mm-altin-seri-matkap-ucu-hss-din338-eric-p5900
T3380144F;14,4 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;37;14.3;USD;687.77;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380144F.jpg;https://talhateknik.diaeticaret.com/14-4mm-fully-ground-matkap-ucu-hss-din338-eric-p5780
T3380145CO;14,5 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;361;26.68;USD;1283.2;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380145CO.jpg;https://talhateknik.diaeticaret.com/14-5mm-altin-seri-matkap-ucu-hss-din338-eric-p2879
T3380145F;14,5 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;184;14.3;USD;687.77;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380145F.jpg;https://talhateknik.diaeticaret.com/14-5mm-fully-ground-matkap-ucu-hss-din338-eric-p2837
TGT340145;14,5 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;29;34.2;USD;1644.88;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340145.jpg;https://talhateknik.diaeticaret.com/14-5mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5987
T3380146CO;14,6 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;33;29.0;USD;1394.78;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380146CO.jpg;https://talhateknik.diaeticaret.com/14-6mm-altin-seri-matkap-ucu-hss-din338-eric-p5901
T3380146F;14,6 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;49;14.45;USD;694.99;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380146F.jpg;https://talhateknik.diaeticaret.com/14-6mm-fully-ground-matkap-ucu-hss-din338-eric-p5781
T3380147CO;14,7 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;31;29.0;USD;1394.78;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380147CO.jpg;https://talhateknik.diaeticaret.com/14-7mm-altin-seri-matkap-ucu-hss-din338-eric-p5902
T3380147F;14,7 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;45;14.45;USD;694.99;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380147F.jpg;https://talhateknik.diaeticaret.com/14-7mm-fully-ground-matkap-ucu-hss-din338-eric-p5782
T3380148CO;14,8 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;18;29.0;USD;1394.78;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380148CO.jpg;https://talhateknik.diaeticaret.com/14-8mm-altin-seri-matkap-ucu-hss-din338-eric-p5903
T3380148F;14,8 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;38;14.45;USD;694.99;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380148F.jpg;https://talhateknik.diaeticaret.com/14-8mm-fully-ground-matkap-ucu-hss-din338-eric-p5783
T3380149CO;14,9 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;33;29.0;USD;1394.78;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380149CO.jpg;https://talhateknik.diaeticaret.com/14-9mm-altin-seri-matkap-ucu-hss-din338-eric-p5904
T3380149F;14,9 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;47;14.45;USD;694.99;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380149F.jpg;https://talhateknik.diaeticaret.com/14-9mm-fully-ground-matkap-ucu-hss-din338-eric-p5784
T3380140CO;14 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;886;25.58;USD;1230.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380140CO.jpg;https://talhateknik.diaeticaret.com/14mm-altin-seri-matkap-ucu-hss-din338-eric-p2878
T3380140F;14 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;963;12.0;USD;577.15;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380140F.jpg;https://talhateknik.diaeticaret.com/14mm-fully-ground-matkap-ucu-hss-din338-eric-p2836
TGT340140;14 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;157;32.55;USD;1565.52;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340140.jpg;https://talhateknik.diaeticaret.com/14mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5986
T3380151CO;15,1 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;33;31.5;USD;1515.02;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380151CO.jpg;https://talhateknik.diaeticaret.com/15-1mm-altin-seri-matkap-ucu-hss-din338-eric-p5905
T3380151F;15,1 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;49;16.45;USD;791.18;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380151F.jpg;https://talhateknik.diaeticaret.com/15-1mm-fully-ground-matkap-ucu-hss-din338-eric-p5785
T3380152CO;15,2 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;78;31.5;USD;1515.02;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380152CO.jpg;https://talhateknik.diaeticaret.com/15-2mm-altin-seri-matkap-ucu-hss-din338-eric-p5906
